drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb
DB02636	9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
DB02637	Oxaloacetate Ion	2	1	1	1	0	1	2	0	1	1	1	0	100	1	1	0	1	0	3	7	1	0	0	2	1	1	4	1
DB02638	Terlipressin	1	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	2	5	0	0	0	1	0	0	1	0
DB02639	4-Methylumbelliferyl-Alpha-D-Glucose	3	1	1	0	0	0	0	0	29	21	16	0	34	0	18	0	0	0	10	43	3	0	0	7	0	9	8	2
DB02640	Fumagillin	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02641	Heptanamide	1	1	1	0	0	0	0	0	1	0	1	0	13	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0
DB02642	[[N-(Benzyloxycarbonyl)Amino]Methyl]Phosphate	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
DB02643	N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	1	1	2	0	0	0	1	0	0	1	1	0	34	0	2	0	0	0	1	4	0	1	0	2	0	1	2	0
DB02644	N-Omega-Propyl-L-Arginine	2	1	1	1	0	0	0	0	2	1	2	0	0	0	2	0	0	0	2	11	0	0	0	1	0	0	1	2
DB02645	3,4-Epoxybutyl-Alpha-D-Glucopyranoside	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0
DB02646	Nitrosoethane	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0
DB02647	N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB02648	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	5	2	2	1	0	3	6	0	2	5	7	0	129	2	29	0	1	1	69	160	1	0	0	5	1	2	9	1
DB02649	3-Amino-3-Oxopropanoic Acid	0	1	1	0	0	1	2	0	1	1	1	0	16	0	1	0	0	0	0	2	1	0	0	1	0	1	1	0
DB02650	Tri-Chloro-Acetaldehyde	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	2	0	1	0	1	0	1	1	0
DB02651	{[2-(1h-1,2,3-Benzotriazol-1-Yl)-2-(3,4-Difluorophenyl)Propane-1,3-Diyl]Bis[4,1-Phenylene(Difluoromethylene)]}Bis(Phosphonic Acid)	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
DB02652	L-[(N-Hydroxyamino)Carbonyl]Phenylalanine	0	2	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0
DB02653	Delta-Bis(2,2'-Bipyridine)-(5-Methyl-2-2'-Bipyridine)-C2-Adamantane Ruthenium (Ii)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02654	6-Hydroxy-Flavin-Adenine Dinucleotide	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
DB02655	D-Aspartic Acid	2	3	3	6	0	3	9	0	2	12	13	0	27	2	11	0	2	0	16	67	4	3	0	7	2	2	12	2
DB02656	2-(4-Morpholinyl)-8-Phenyl-4h-1-Benzopyran-4-One	1	1	1	1	1	1	1	0	2	1	1	2	0	1	1	0	0	1	1	2	0	0	1	1	0	1	1	1
DB02657	Glucosamine 6-Phosphate	1	1	2	0	0	2	6	0	5	0	3	0	0	0	10	0	1	0	5	22	0	0	0	1	1	0	5	0
DB02658	2,4-Dinitrophenyl 2-Deoxy-2-Fluoro-Beta-D-Allopyranoside	2	2	2	0	0	0	0	0	4	1	4	0	0	0	5	0	0	0	2	9	0	0	0	1	0	0	0	0
DB02659	Cholic Acid	7	1	0	1	1	5	4	0	10	11	28	0	147	2	51	0	10	0	14	136	2	1	1	5	1	7	16	1
DB02660	Filaminast	1	1	1	0	0	0	0	0	0	0	1	0	5	1	3	0	0	0	1	3	0	0	0	1	0	0	1	1
DB02661	Adenosine-5'-Diphosphate-2',3'-Vanadate	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02662	Novo Nordisk a/S Compound	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB02663	2-Amino-4-(Hydroxymethyl-Phosphinyl)Butanoic Acid	2	1	1	0	0	2	2	0	8	1	3	0	100	2	2	0	0	0	4	16	0	0	0	4	0	1	3	3
DB02664	1-Butane Boronic Acid	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1
DB02665	Trans-2-Phenylcyclopropylamine	6	2	2	1	0	1	0	0	4	4	9	0	54	0	9	0	1	0	4	16	2	0	3	3	0	1	7	5
DB02666	(C8-R)-Hydantocidin 5'-Phosphate	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02667	Factor IIIm	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02668	Je-2147, Ag1776, Kni-764	2	1	1	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	1	7	0	0	0	1	0	0	1	1
DB02669	RB106	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	2	2
DB02670	4-Deoxy-Alpha-D-Glucose	0	1	1	0	0	0	0	0	4	2	11	0	3	0	19	0	0	0	5	26	0	0	0	0	0	0	1	0
DB02671	1-Methylimidazole	1	1	1	0	0	0	1	0	2	2	3	0	0	1	4	0	0	0	4	11	1	1	0	2	0	1	7	1
DB02673	(4ar,6s,8ar)-11-[8-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Octyl]-6-Hydroxy-3-Methoxy-5,6,9,10-Tetrahydro-4ah-[1]Benzofuro[3a,3,2-Ef][2]Benzazepin-11-Ium	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	1
DB02674	4-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Butyricacid	0	1	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	2	3	0	0	0	0	0	0	0	0
DB02675	(4-Hydroxymaltosephenyl)Glycine	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02676	2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol	1	1	1	0	0	0	1	0	1	1	1	0	22	0	1	0	0	0	1	2	0	0	0	1	0	1	1	0
DB02677	D-Naphthyl-1-Acetamido Boronic Acid Alanine	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02678	2-Deoxy-2-Aminogalactose	4	2	3	1	0	4	7	0	39	7	32	3	245	2	62	0	2	0	16	124	2	2	0	8	1	1	11	0
DB02679	Cyanamide	1	1	1	0	0	1	1	0	0	2	0	0	0	1	1	0	0	0	2	6	1	0	0	4	0	1	3	0
DB02680	Dinitrophenylene	1	1	1	0	0	0	1	0	1	3	1	0	74	1	3	0	0	0	5	8	1	1	0	2	0	1	0	0
DB02681	Meta Vanadate	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02682	2-Deamino-6-Deoxy-6thiophosphite-5'-Phosphate Guanosine	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
DB02683	Inhibitor Bea428	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1
DB02684	5'-O-(N-(L-Cysteinyl)-Sulfamoyl)Adenosine	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	1	1
DB02685	3-Methylphenylalanine	0	1	1	0	0	0	0	0	2	2	2	0	3	0	3	0	0	0	3	6	1	0	0	3	0	3	3	0
DB02686	Undecyl-Beta-D-Maltopyranoside	0	1	1	0	0	0	0	0	0	3	2	0	0	0	6	0	0	0	1	19	0	0	0	0	0	1	1	0
DB02688	2,3-Didehydroalanine	0	1	1	0	0	1	3	0	0	0	1	0	0	1	1	0	1	0	1	3	0	0	0	1	1	0	1	0
DB02689	S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02690	NU1025	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	2	1	0	0	1	1	0	1	1	1
DB02691	N-Cholylglycine	4	1	1	1	0	1	2	0	5	7	6	0	114	1	10	0	3	0	6	57	3	0	2	1	1	4	3	3
DB02692	(6r,1'r,2's)-5,6,7,8 Tetrahydrobiopterin	5	3	2	1	0	1	5	0	8	3	6	1	31	1	7	0	3	0	12	20	0	0	1	2	1	0	11	1
DB02693	(4s,5s)-1,2-Dithiane-4,5-Diol	0	2	2	0	0	2	3	0	3	2	4	0	13	0	4	0	1	0	4	5	0	2	0	4	1	2	5	0
DB02694	Pantoyl Adenylate	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02695	O1-Pentyl-Mannose	0	1	1	0	0	0	0	0	4	0	10	0	1	0	19	0	0	0	2	21	0	0	0	1	0	0	7	0
DB02696	6-Aminohexyl-Uridine-C1,5'-Diphosphate	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0
DB02697	Hydroxyaminovaline	0	1	1	0	0	0	0	0	2	1	2	0	0	0	3	0	0	0	0	6	1	0	0	1	0	3	2	0
DB02698	N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0
DB02699	4-Oxoretinol	0	1	1	0	0	1	0	0	2	2	1	0	3	0	2	0	1	0	1	4	0	0	0	1	0	0	1	0
DB02700	3-Deoxy-D-Glucosamine	0	1	1	0	0	0	0	0	0	0	1	0	3	0	5	0	0	0	0	7	0	0	0	0	0	0	1	0
DB02701	Nicotinamide	1	1	1	0	1	1	1	1	1	3	3	0	0	1	2	0	1	1	3	11	1	1	1	4	1	1	3	1
DB02702	XV638	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	1	1
DB02703	Fusidic Acid	10	1	1	0	0	0	2	0	5	6	8	0	115	1	9	0	1	0	2	61	1	0	2	1	0	3	1	2
DB02704	(2r,3r,4r,5r)-3,4-Dihydroxy-N,N'-Bis[(1s,2r)-2-Hydroxy-2,3-Dihydro-1h-Inden-1-Yl]-2,5-Bis(2-Phenylethyl)Hexanediamide	2	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	7	0	0	0	0	0	0	3	2
DB02705	6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1
DB02706	Mercaptocarboxylate Inhibitor	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02707	Pentyl Trihydrogen Diphosphate	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
DB02709	Resveratrol	3	1	1	0	1	1	3	1	2	3	2	1	36	2	2	0	2	1	2	7	1	2	1	2	0	2	5	2
DB02710	2,3,-Dihydroxybenzoylserine	0	1	1	0	0	1	2	0	0	0	2	0	0	0	3	0	0	0	2	5	0	0	0	1	0	3	3	0
DB02711	4-{2,6,8-Trioxo-9-[(2s,3r,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate	0	2	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	1	0
DB02712	Sorbinil	3	1	1	1	1	0	1	0	2	2	5	0	31	1	5	0	0	0	1	5	0	1	0	1	0	1	1	2
DB02713	Acetylamino-Acetic Acid	1	1	1	0	0	0	2	0	1	1	3	0	56	1	1	0	1	0	1	4	1	1	0	1	0	1	4	1
DB02714	3'-Uridinemonophosphate	2	2	2	0	0	1	2	0	3	1	3	0	0	0	6	0	1	0	2	16	0	0	0	4	1	0	2	2
DB02715	Compound 18	2	2	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	2
DB02716	7-Methyl-Guanosine-5'-Triphosphate	3	1	1	0	0	0	2	0	0	0	1	0	0	0	4	0	0	0	0	13	0	0	0	1	0	0	1	3
DB02717	Cellotetraose	0	1	0	0	0	0	0	0	0	0	1	0	6	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02718	5-Formyl-6-Hydrofolic Acid	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02719	C-(1-Hydrogyl-Beta-D-Glucopyranosyl) Formamide	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	1	1
DB02720	Alpha-D-Glucopyranosyl-2-Carboxylic Acid Amide	7	1	1	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	14	0	0	0	0	0	0	11	6
DB02721	4-Iodopyrazole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02722	4-O-Methyl-Beta-D-Glucuronic Acid	1	2	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	1	0
DB02723	4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1
DB02724	Delta-2-Albomycin A1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB02725	2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	2	0	0	6	0
DB02726	2-Phosphoglycolic Acid	1	1	1	0	0	1	2	0	0	0	1	0	20	0	1	0	2	0	2	5	0	0	0	1	1	0	1	0
DB02727	N-Butyl-N'-Hydroxyguanidine	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	1	1	0
DB02728	7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1
DB02729	SD146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02730	4-Methylthio-Alpha-D-Mannose	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02731	Thimerosal	0	1	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	6	0	0	1	1	0	0	1	2
DB02732	Nicotinamide Adenine Dinucleotide Acetone Adduct	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
DB02733	Purvalanol	2	1	1	1	1	0	1	0	1	1	1	0	0	0	2	0	0	0	3	2	0	0	1	0	0	0	1	1
DB02734	4-Deoxy-D-Mannuronic Acid	0	3	3	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0	0	2	0
DB02735	2-Amino-3-Oxo-4-Sulfo-Butyric Acid	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02736	Acetamide	1	1	1	1	0	1	2	0	1	3	5	0	0	1	5	0	1	0	3	16	1	1	0	1	0	1	5	0
DB02738	Adenosine-5'-Pentaphosphate	0	1	1	0	0	0	2	0	0	0	2	0	0	0	2	0	1	0	0	7	0	0	0	2	0	0	1	0
DB02740	3-Indolebutyric Acid	1	1	1	0	0	1	1	0	1	2	2	0	48	1	1	0	1	1	1	3	1	0	0	1	0	1	1	1
DB02741	CD564	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1
DB02742	Kifunensine	1	1	1	0	0	0	0	0	11	5	3	0	1	1	2	0	0	0	2	14	0	0	0	1	0	0	3	0
DB02743	Beta-1,4-Galactobioside	8	5	8	0	0	9	27	0	78	21	51	0	405	4	83	0	8	0	28	191	2	3	0	18	2	3	33	1
DB02744	RPR131247	2	1	1	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
DB02745	Uridine	7	1	1	1	0	2	1	0	16	12	18	0	115	1	31	0	1	1	14	57	10	1	0	8	1	8	17	0
DB02746	Phthalic Acid	1	1	1	0	0	1	3	0	1	4	3	0	0	1	7	0	1	0	3	18	1	2	0	4	0	2	4	1
DB02747	N-(R-Carboxy-Ethyl)-Alpha-(S)-(2-Phenylethyl)Glycyl-L-Arginine-N-Phenylamide	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	1
DB02749	Pyromellitic Acid	1	1	1	0	0	0	1	0	1	1	1	0	100	1	1	0	0	0	1	6	1	1	0	2	0	1	3	0
DB02750	S-(Methylmercury)-L-Cysteine	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	0	0	0	1	0	0	3	0
DB02751	N-[Amino(Imino)Methyl]Glycine	1	1	1	1	0	1	2	0	2	2	1	0	27	1	2	0	1	0	2	7	1	0	0	1	1	2	1	1
DB02752	Tosyl-D-Proline	2	1	1	0	0	0	0	0	2	2	4	0	6	0	3	0	0	0	1	6	3	0	0	0	0	3	2	1
DB02753	Selenoinosine	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	0	0	1	0
DB02754	9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1
DB02755	1-3 Sugar Ring of Pentamannosyl 6-Phosphate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02756	1,2,5,6-Tetrahydro-4h-Pyrrolo(3,2,1-Ij)Quinolin-4-One	1	1	1	0	0	1	1	0	1	1	1	0	17	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0
DB02757	Pyrazole	1	1	1	0	0	1	2	0	1	1	7	0	0	1	6	0	0	0	2	13	1	1	0	1	0	1	4	1
DB02758	Indolylpropionic Acid	1	1	1	1	1	0	2	0	1	1	2	0	31	1	1	0	1	0	2	3	1	1	0	0	0	1	1	2
DB02759	4-Methylumbelliferyl Chitobiose	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	2	0
DB02760	1,6-Di-O-Phosphono-D-Allitol	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0	0	0	0	1	1
DB02761	S-Mercaptocysteine	0	1	1	0	0	1	2	0	0	0	1	0	0	0	2	0	1	0	1	6	0	0	0	1	1	0	0	0
DB02762	RU79072	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
DB02763	5-Mercapto-2-Nitro-Benzoic Acid	0	1	1	0	0	0	0	0	0	0	1	0	8	2	2	0	0	0	1	3	0	0	0	2	0	1	0	0
DB02764	Hexane	1	1	1	0	0	1	1	0	1	2	5	0	0	1	3	0	1	0	1	11	1	1	0	5	0	1	10	0
DB02765	9-Hydroxypropyladenine, R-Isomer	1	2	2	0	0	0	0	0	2	2	2	0	2	0	3	0	0	0	2	5	0	0	0	0	0	3	1	1
DB02766	(3r)-3-{[(Benzyloxy)Carbonyl]Amino}-2-Oxo-4-Phenylbutane-1-Diazonium	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02767	3-Hydroxy-Myristic Acid	1	1	1	0	0	0	2	0	1	3	3	0	8	0	4	0	1	0	3	5	0	0	0	1	0	0	3	0
DB02768	Tert-Butyloxycarbonyl Group	1	1	1	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	1	3	0	1	0	1	0	1	1	0
DB02770	7-Alpha-D-Ribofuranosyl-2-Aminopurine-5'-Phosphate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02771	Dodecane	1	1	1	0	0	1	1	0	1	1	3	0	100	1	1	0	1	0	5	11	1	1	0	4	0	0	3	0
DB02772	Sucrose	2	1	3	1	0	3	2	0	28	12	32	1	22	1	50	0	1	0	9	103	1	2	0	7	1	2	13	0
DB02773	(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0
DB02774	1,3-Propandiol	1	1	1	0	0	1	1	0	1	1	7	0	0	1	6	0	0	0	3	11	1	1	0	2	0	1	2	0
DB02776	1-Hexadecanosulfonic Acid	1	1	1	0	0	0	2	0	0	0	1	0	39	0	1	0	0	0	1	2	0	0	0	1	0	0	2	0
DB02777	Diundecyl Phosphatidyl Choline	0	1	1	0	0	0	2	0	0	2	2	0	3	1	5	0	0	0	1	6	0	0	0	3	0	0	4	0
DB02778	2,5-Anhydroglucitol-1,6-Biphosphate	0	1	2	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0	2	0
DB02779	Dodecane-Trimethylamine	1	1	1	0	0	0	1	0	0	0	1	0	100	1	1	1	0	0	1	5	0	0	0	1	0	0	1	1
DB02780	Beta-3-Cysteine	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02781	4-{(Z)-[2-[3-(Methylsulfanyl)Propanoyl]-5-Oxo-1-(2-Oxoethyl)-1,5-Dihydro-4h-Imidazol-4-Ylidene]Methyl}Benzenolate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02783	4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
DB02784	N-[4-(2-{2-[3-(2-Bromo-Acetylamino)-Propionylamino]-3-Hydroxy-Propionylamino}-Ethyl)-Phenyl]-Oxalamic Acid	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0
DB02785	N-[2(S)-Cyclopentyl-1(R)-Hydroxy-3(R)Methyl]-5-[(2(S)-Tertiary-Butylamino-Carbonyl)-4-(N1-(2)-(N-Methylpiperazinyl)-3-Chloro-Pyrazinyl-5-Carbonyl)-Piperazino]-4(S)-Hydroxy-2(R)-Phenylmethyl-Pentanamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02786	2-Anhydro-3-Fluoro-Quinic Acid	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	1
DB02787	N-Acetylmannosaminitol	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0
DB02788	S,3-Hydroxybutan-2-One	0	2	2	0	0	3	3	0	2	2	3	0	0	0	5	0	1	0	3	5	0	1	0	3	0	1	3	0
DB02789	Pregnenolone	6	1	1	1	0	1	1	0	19	6	11	0	102	1	13	0	1	1	8	53	2	0	3	5	1	5	7	1
DB02790	Phenyl-Uridine-5'-Diphosphate	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1
DB02791	Tetraphenylphosphonium	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	3	1
DB02792	Deglucobalhimycin	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02793	Isochorismic Acid	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02794	N-[5'-O-Phosphono-Ribofuranosyl]-2-[2-Hydroxy-2-[4-[Glutamic Acid]-N-Carbonylphenyl]-3-[2-Amino-4-Hydroxy-Quinazolin-6-Yl]-Propanylamino]-Acetamide	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
DB02795	P-Anisic Acid	1	1	1	0	0	1	2	0	1	2	2	0	100	1	2	0	1	0	3	8	1	1	0	2	0	1	4	1
DB02796	9-Deazainosine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB02797	3-Nitrophenylboronic Acid	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1
DB02798	Alpha-Methylene Adenosine Monophosphate	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	1	0	0	0	0
DB02799	N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB02800	5-Hydroxymethylene-6-Hydrofolic Acid	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02801	2,3 -Anhydro-Quinic Acid	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1
DB02802	5-Aminocarbonyl-3-Nitrophenyl-Alpha-D-Galactopyranose	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
DB02803	3-Phenyl-1,2-Propandiol	0	1	0	0	0	0	0	0	2	0	3	0	20	0	3	0	0	0	3	3	0	0	0	1	0	1	3	0
DB02804	A-98881	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	1	1
